decision_type,decision_key,signature,count,sample_fid,sample_master,sample_summary,decision,notes
pattern,REFR|Cell:+;Record Header:+;NAME:LL1ConjurerBossLvl100 [LVLC:0004->LL1ConjurerZBoss100 [LVLC:050243;XESP:+;,REFR,1,000CAC46,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:MageRobe ""Mage's Robe"" [CLOT:000->XBloodRobeOOO ""Robe of the Astra;",REFR,1,000CACD4,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1Vampire100 [LVLC:000340E4]->LL1VampireZ100 [LVLC:0500349A];XESP:+;,REFR,1,000A436F,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:DungVampireChestAlyied01 ""Ayleid->ZOOODungVampireMidAlyied01Treasu;XLOC:+;",REFR,1,000CAB67,Oblivion.esm,"Cell+,""Record Header+"",NAME,XLOC+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2Tomb100 [LVLC:000340CF]->LL1UndeadEtherealWarriorWeak100 ;,REFR,1,000A0B74,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2Tomb100 [LVLC:000340CF]->LL1UndeadEtherealWarriorWeak50 [;,REFR,1,000A0B75,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;EDID:+;NAME:LL0NuissanceBeast100 [LVLC:00034->LL1RaiderMelee50 [LVLC:05049DB2];XESP:+;,REFR,1,00083684,Oblivion.esm,"Cell+,""Record Header+"",EDID+,NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;EDID:+;NAME:LL0NuissanceBeast100 [LVLC:00034->LL1RaiderBoss100 [LVLC:0502437F];XESP:+;,REFR,1,00083687,Oblivion.esm,"Cell+,""Record Header+"",EDID+,NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1MythicEnemyBossLvl100 [LVLC:0->LL0Mountainleopard100 [LVLC:0500;,REFR,1,000A7F52,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2MythicEnemyLair100 [LVLC:0003->LL0Mountainleopard100 [LVLC:0500;,REFR,1,000A7F5C,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2MythicEnemyLair75 [LVLC:00034->LL0WolfWarg50 [LVLC:050282F5];XESP:+;,REFR,1,00054685,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1MythicEnemyBossLvl100 [LVLC:0->LL1MinotaurLord50 [LVLC:05025E12;XESP:+;,REFR,1,000A0F48,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1MythicEnemy100 [LVLC:000340B1->LL1MinotaurTitan100 [LVLC:05023E;XESP:+;,REFR,1,000A0F4A,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:DungMythEnemyChestAlyied01 ""Ayle->ZOOODungAyleidMid02ArmoryWizT100;",REFR,1,000A0F5D,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:ChestClutterUpper02 ""Chest"" [CON->ZOOOChestUpper02NobleClutter ""El;XLOC:+;",REFR,1,000350CA,Oblivion.esm,"Cell+,""Record Header+"",NAME,XLOC+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:Inkwell01 ""Inkwell"" [MISC:00023D->Inkwell01Fine ""Fine Inkwell"" [MI;",REFR,1,000350DD,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:UpperSilverPlate01 ""Silver Plate->UpperGoldPlate01 ""Gold Plate"" [M;",REFR,1,000350E7,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:Quill01 ""Quill"" [MISC:00023D63]->Quill01Excellent ""Exquisite Quil;",REFR,1,000350E8,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:FoldedCloth04 ""Folded Cloth"" [MI->FoldedCloth04Fine ""Fine Folded C;",REFR,1,000350EA,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;EDID:+;NAME:LL1ConjurerBossLvl100 [LVLC:0004->LL1ConjurerZBoss100 [LVLC:050243;,REFR,1,0009293C,Oblivion.esm,"Cell+,""Record Header+"",EDID+,NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:Hourglass01 ""Hourglass"" [MISC:00->Hourglass01Fine ""Exquisite Hourg;",REFR,1,00081899,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2BanditCaves100 [LVLC:0003407F->LL1AmazonWizard100 [LVLC:0502437;XESP:+;,REFR,1,00074EC8,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1UndeadEthereal100 [LVLC:00034->LL1UndeadEtherealWarriorWeak50 [;,REFR,1,000A0B82,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:DungVampireChestAlyied02 ""Ayleid->ZOOODungVampireMidAlyied02Armory;",REFR,1,000A4369,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1Vampire100 [LVLC:000340E4]->LL1VampireZ100Death [LVLC:050243;,REFR,1,000A4373,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:ZOOODungChestMiddle02UpperArmory->DungMarauderBossChestFort ""Chest;XESP:+;",REFR,1,3D0110BB,Oscuro's_Oblivion_Overhaul.esp,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:ZOOODungChestMiddle02LowerArmory->sOOOMarauderGenericChest ""Maraud;XESP:+;",REFR,1,3D0110BD,Oscuro's_Oblivion_Overhaul.esp,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1Conjurer100 [LVLC:000340E8]->LL1ConjurerZ100 [LVLC:05024382];XESP:+;,REFR,1,000A4765,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair100 [LVLC:000340E->LL1ConjurerDaeda50A [LVLC:050094;XESP:+;,REFR,1,000A4E0B,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair50 [LVLC:000340EB->LL1ConjurerZBoss100 [LVLC:050243;XESP:+;,REFR,1,000CABC4,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2BanditCamp100 [LVLC:0009404C]->LL1RoadBandit65 [LVLC:050485DF];,REFR,1,00094C6E,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
record,00014F02,SCPT,1,00014F02,Oblivion.esm,"""Record Header+"",SCDA,SCTX,""Local Variables+""",review,
record,00076975,SCPT,1,00076975,Oblivion.esm,"""Record Header+"",SCDA,SCTX,""Local Variables+""",review,
record,000AEE99,SCPT,1,000AEE99,Oblivion.esm,"""Record Header+"",SCDA,SCTX,""Local Variables+""",review,
record,040015CC,SCPT,1,040015CC,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400161A,SCPT,1,0400161A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400161C,SCPT,1,0400161C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400161E,SCPT,1,0400161E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001620,SCPT,1,04001620,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001622,SCPT,1,04001622,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001625,SCPT,1,04001625,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400162F,SCPT,1,0400162F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001631,SCPT,1,04001631,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001632,SCPT,1,04001632,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001633,SCPT,1,04001633,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400163C,SCPT,1,0400163C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400163D,SCPT,1,0400163D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400163E,SCPT,1,0400163E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400163F,SCPT,1,0400163F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E58,SCPT,1,04001E58,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E5A,SCPT,1,04001E5A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E5B,SCPT,1,04001E5B,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E5C,SCPT,1,04001E5C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E5D,SCPT,1,04001E5D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E5E,SCPT,1,04001E5E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E5F,SCPT,1,04001E5F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E60,SCPT,1,04001E60,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E61,SCPT,1,04001E61,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E62,SCPT,1,04001E62,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E63,SCPT,1,04001E63,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E64,SCPT,1,04001E64,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E65,SCPT,1,04001E65,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04001E66,SCPT,1,04001E66,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004340,SCPT,1,04004340,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004341,SCPT,1,04004341,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004342,SCPT,1,04004342,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400434F,SCPT,1,0400434F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004350,SCPT,1,04004350,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004351,SCPT,1,04004351,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004352,SCPT,1,04004352,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004353,SCPT,1,04004353,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004354,SCPT,1,04004354,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004355,SCPT,1,04004355,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004356,SCPT,1,04004356,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004357,SCPT,1,04004357,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004358,SCPT,1,04004358,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004359,SCPT,1,04004359,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400435A,SCPT,1,0400435A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400435B,SCPT,1,0400435B,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400435C,SCPT,1,0400435C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400435D,SCPT,1,0400435D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04004E20,SCPT,1,04004E20,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA,SCTX",review,
record,0400618C,SCPT,1,0400618C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0400618E,SCPT,1,0400618E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04024407,SCPT,1,04024407,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA,SCTX",review,
record,0402B75A,SCPT,1,0402B75A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B75D,SCPT,1,0402B75D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B797,SCPT,1,0402B797,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B799,SCPT,1,0402B799,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B79A,SCPT,1,0402B79A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B79B,SCPT,1,0402B79B,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B79C,SCPT,1,0402B79C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B79D,SCPT,1,0402B79D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B79E,SCPT,1,0402B79E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B79F,SCPT,1,0402B79F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7A0,SCPT,1,0402B7A0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7A1,SCPT,1,0402B7A1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7A2,SCPT,1,0402B7A2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7A7,SCPT,1,0402B7A7,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7A9,SCPT,1,0402B7A9,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7AA,SCPT,1,0402B7AA,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7AB,SCPT,1,0402B7AB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7AC,SCPT,1,0402B7AC,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7AD,SCPT,1,0402B7AD,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7AE,SCPT,1,0402B7AE,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7AF,SCPT,1,0402B7AF,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7B0,SCPT,1,0402B7B0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7B1,SCPT,1,0402B7B1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7B2,SCPT,1,0402B7B2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7B3,SCPT,1,0402B7B3,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402B7B4,SCPT,1,0402B7B4,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA0,SCPT,1,0402BEA0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA1,SCPT,1,0402BEA1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA2,SCPT,1,0402BEA2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA3,SCPT,1,0402BEA3,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA4,SCPT,1,0402BEA4,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA5,SCPT,1,0402BEA5,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA6,SCPT,1,0402BEA6,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA7,SCPT,1,0402BEA7,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA8,SCPT,1,0402BEA8,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEA9,SCPT,1,0402BEA9,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEAA,SCPT,1,0402BEAA,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEAB,SCPT,1,0402BEAB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEAC,SCPT,1,0402BEAC,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEAD,SCPT,1,0402BEAD,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB2,SCPT,1,0402BEB2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB3,SCPT,1,0402BEB3,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB4,SCPT,1,0402BEB4,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB5,SCPT,1,0402BEB5,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB6,SCPT,1,0402BEB6,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB7,SCPT,1,0402BEB7,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB8,SCPT,1,0402BEB8,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEB9,SCPT,1,0402BEB9,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEBA,SCPT,1,0402BEBA,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEBB,SCPT,1,0402BEBB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEBC,SCPT,1,0402BEBC,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEBD,SCPT,1,0402BEBD,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEBE,SCPT,1,0402BEBE,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEBF,SCPT,1,0402BEBF,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEC0,SCPT,1,0402BEC0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEC1,SCPT,1,0402BEC1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEC2,SCPT,1,0402BEC2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEC7,SCPT,1,0402BEC7,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEC8,SCPT,1,0402BEC8,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BEC9,SCPT,1,0402BEC9,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BECA,SCPT,1,0402BECA,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BECB,SCPT,1,0402BECB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BECC,SCPT,1,0402BECC,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BECD,SCPT,1,0402BECD,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BECE,SCPT,1,0402BECE,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BECF,SCPT,1,0402BECF,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BED0,SCPT,1,0402BED0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BED1,SCPT,1,0402BED1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BED2,SCPT,1,0402BED2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BED3,SCPT,1,0402BED3,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BED4,SCPT,1,0402BED4,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BED5,SCPT,1,0402BED5,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0402BED6,SCPT,1,0402BED6,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,04030F3F,SCPT,1,04030F3F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA,SCTX,""Local Variables+""",review,
record,040431C6,SCPT,1,040431C6,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0405131A,SCPT,1,0405131A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0405131B,SCPT,1,0405131B,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0405131D,SCPT,1,0405131D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0405C126,SCPT,1,0405C126,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
record,0406E9EB,SCPT,1,0406E9EB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCDA",review,
pattern,WEAP|Record Header:+;FULL:Silver Two-handed Mace->Silver Warhammer;,WEAP,1,04000D60,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:2H Steel Plated Mauler->Steel Plated Mauler;,WEAP,1,04002A55,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:2H Wooden Mauler->Wooden Mauler;,WEAP,1,04002A57,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Volmyr's Sword->Volmyr's Warhammer;ENAM:+;,WEAP,1,0400D9B0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,ENAM+",keep,
pattern,WEAP|Record Header:+;SCRI:+;,WEAP,1,04025677,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",SCRI+",keep,
pattern,WEAP|Record Header:+;FULL:Daedric Bardiche->Daedric Halberd;,WEAP,1,04027666,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Ebony Bardiche->Ebony Halberd;,WEAP,1,04027667,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Iron Bardiche->Iron Halberd;,WEAP,1,04027668,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Elven Bardiche->Elven Halberd;,WEAP,1,04027669,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Fine Iron Bardiche->Fine Iron Halberd;,WEAP,1,0402766A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Fine Steel Bardiche->Fine Steel Halberd;,WEAP,1,0402766B,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Glass Bardiche->Glass Halberd;,WEAP,1,0402766C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Orcish Bardiche->Orcish Halberd;,WEAP,1,0402766D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Silver Bardiche->Silver Halberd;,WEAP,1,0402766E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Steel Bardiche->Steel Halberd;,WEAP,1,0402766F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Daedric Baton->Daedric Quarterstaff;,WEAP,1,0402767B,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Ebony Baton->Ebony Quarterstaff;,WEAP,1,0402767C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Iron Baton->Iron Quarterstaff;,WEAP,1,0402767D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Elven Baton->Elven Quarterstaff;,WEAP,1,0402767E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Fine Iron Baton->Fine Iron Quarterstaff;,WEAP,1,0402767F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Fine Steel Baton->Fine Steel Quarterstaff;,WEAP,1,04027680,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Glass Baton->Glass Quarterstaff;,WEAP,1,04027681,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Orcish Baton->Orcish Quarterstaff;,WEAP,1,04027682,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,WEAP|Record Header:+;FULL:Silver Baton->Silver Quarterstaff;,WEAP,1,04027683,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
