target_fid,target_master,signature,editor_id,record_name,change_summary,diff_pattern_key,ooo_touch_reason,target_record_in_current_ooo,recommend
3D010D2C,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010D2C] (Places skelClavicle01 ""Bone"" [MISC:00023880] in CursedMine03 ""Red Grass Mine Lower Galleries"" [CELL:000579E6])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010D2D,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010D2D] (Places skelPelvis01 ""Bone"" [MISC:00023881] in CursedMine03 ""Red Grass Mine Lower Galleries"" [CELL:000579E6])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010D2E,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010D2E] (Places skelRibcage01 ""Bones"" [MISC:00023882] in CursedMine03 ""Red Grass Mine Lower Galleries"" [CELL:000579E6])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010D2F,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010D2F] (Places ZOOODungChestNobleMagicT100 ""Elaborate Runed Chest"" [CONT:050229DE] in CursedMine03 ""Red Grass Mine Lower Galleries"" [CELL:000579E6])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010D30,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010D30] (Places ZOOODungChestNobleTreasury ""Elegant Chest"" [CONT:050229D1] in CursedMine03 ""Red Grass Mine Lower Galleries"" [CELL:000579E6])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010D31,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010D31] (Places ZOOODungDarkJewelry01NobleT100 ""Exquisite Jewelry Box"" [CONT:05024ED0] in CursedMine03 ""Red Grass Mine Lower Galleries"" [CELL:000579E6])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
000A0F5D,Oblivion.esm,REFR,,"[REFR:000A0F5D] (Places ZOOODungAyleidMid02ArmoryWizT100 ""Ayleid Cask"" [CONT:05025E1D] in Nonungalo ""Nonungalo"" [CELL:000A04E9])","Cell+,""Record Header+"",NAME","REFR|Cell:+;Record Header:+;NAME:DungMythEnemyChestAlyied01 ""Ayle->ZOOODungAyleidMid02ArmoryWizT100;",references_ooo,present,review
3D010E1A,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E1A] (Places ZOOODungChestMiddle01UpperTreasury ""Studded Chest"" [CONT:050229C4] in CursedMine ""Red Grass Mine"" [CELL:00015C31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010E1B,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E1B] (Places ZOOODungChestMiddle01UpperTreasuryLesser ""Studded Chest"" [CONT:050229C3] in CursedMine ""Red Grass Mine"" [CELL:00015C31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010E1C,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E1C] (Places ZOOODungSackMid02Treasury ""Sack"" [CONT:05027DC2] in CursedMine ""Red Grass Mine"" [CELL:00015C31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010E1D,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E1D] (Places LL2AmazonLair50 [LVLC:0504D5BA] in CursedMine ""Red Grass Mine"" [CELL:00015C31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010E1E,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E1E] (Places ZOOODungNecroChestLowAlchemy ""Elegant Chest"" [CONT:0503CAAD] in CursedMine ""Red Grass Mine"" [CELL:00015C31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010E1F,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E1F] (Places OOOAdventurerRandom10 [LVLC:05055FD5] in CursedMine ""Red Grass Mine"" [CELL:00015C31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010E20,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E20] (Places OOOAdventurerRandom10 [LVLC:05055FD5] in CursedMine ""Red Grass Mine"" [CELL:00015C31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
000350CA,Oblivion.esm,REFR,,"[REFR:000350CA] (Places ZOOOChestUpper02NobleClutter ""Elaborate Chest"" [CONT:0500405A] in CheydinhalChapelHall ""Chapel Hall"" [CELL:00035031])","Cell+,""Record Header+"",NAME,XLOC+","REFR|Cell:+;Record Header:+;NAME:ChestClutterUpper02 ""Chest"" [CON->ZOOOChestUpper02NobleClutter ""El;XLOC:+;",references_ooo,present,review
000350DD,Oblivion.esm,REFR,,"[REFR:000350DD] (Places Inkwell01Fine ""Fine Inkwell"" [MISC:0501C25A] in CheydinhalChapelHall ""Chapel Hall"" [CELL:00035031])","Cell+,""Record Header+"",NAME","REFR|Cell:+;Record Header:+;NAME:Inkwell01 ""Inkwell"" [MISC:00023D->Inkwell01Fine ""Fine Inkwell"" [MI;",references_ooo,present,review
000350E7,Oblivion.esm,REFR,,"[REFR:000350E7] (Places UpperGoldPlate01 ""Gold Plate"" [MISC:0500A2C2] in CheydinhalChapelHall ""Chapel Hall"" [CELL:00035031])","Cell+,""Record Header+"",NAME","REFR|Cell:+;Record Header:+;NAME:UpperSilverPlate01 ""Silver Plate->UpperGoldPlate01 ""Gold Plate"" [M;",references_ooo,present,review
000350E8,Oblivion.esm,REFR,,"[REFR:000350E8] (Places Quill01Excellent ""Exquisite Quill"" [MISC:0501C258] in CheydinhalChapelHall ""Chapel Hall"" [CELL:00035031])","Cell+,""Record Header+"",NAME","REFR|Cell:+;Record Header:+;NAME:Quill01 ""Quill"" [MISC:00023D63]->Quill01Excellent ""Exquisite Quil;",references_ooo,present,review
000350EA,Oblivion.esm,REFR,,"[REFR:000350EA] (Places FoldedCloth04Fine ""Fine Folded Cloth"" [MISC:0501CC3E] in CheydinhalChapelHall ""Chapel Hall"" [CELL:00035031])","Cell+,""Record Header+"",NAME","REFR|Cell:+;Record Header:+;NAME:FoldedCloth04 ""Folded Cloth"" [MI->FoldedCloth04Fine ""Fine Folded C;",references_ooo,present,review
3D010E3A,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E3A] (Places ZOOODungChestMiddle02LowerArmory ""Banded Chest"" [CONT:0501F2B7] in DesertedMine ""Singing Rock Mine"" [CELL:00015C3B])","Cell+,""Record Header+""",REFR|Cell:+;Record Header:+;,owns_record,present,review
3D010E3B,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E3B] (Places ZOOODungDarkJewelry01Middle ""Common Jewelry Box"" [CONT:05022A0A] in DesertedMine ""Singing Rock Mine"" [CELL:00015C3B])","Cell+,""Record Header+""",REFR|Cell:+;Record Header:+;,owns_record,present,review
3D010E3C,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010E3C] (Places OOOAdventurerRandom10 [LVLC:05055FD5] in DesertedMine ""Singing Rock Mine"" [CELL:00015C3B])","Cell+,""Record Header+""",REFR|Cell:+;Record Header:+;,owns_record,present,review
0009293C,Oblivion.esm,REFR,SardavarLeedBossRef,"SardavarLeedBossRef [REFR:0009293C] (Places LL1ConjurerZBoss100 [LVLC:05024383] in SardavarLeed02 ""Sardavar Leed Lattasel"" [CELL:000927F9])","Cell+,""Record Header+"",EDID+,NAME",REFR|Cell:+;Record Header:+;EDID:+;NAME:LL1ConjurerBossLvl100 [LVLC:0004->LL1ConjurerZBoss100 [LVLC:050243;,references_ooo,present,review
3D010ECB,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010ECB] (Places LL1UndeadBonesBossLvl100 [LVLC:000340A0] in SquanderedMine03 ""Squandered Mine Wind Holes"" [CELL:0005F485])","Cell+,""Record Header+""",REFR|Cell:+;Record Header:+;,owns_record,present,review
3D010ECC,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010ECC] (Places LL1UndeadBonesBossLvl100 [LVLC:000340A0] in SquanderedMine03 ""Squandered Mine Wind Holes"" [CELL:0005F485])","Cell+,""Record Header+""",REFR|Cell:+;Record Header:+;,owns_record,present,review
00081899,Oblivion.esm,REFR,,"[REFR:00081899] (Places Hourglass01Fine ""Exquisite Hourglass"" [MISC:05001C95] in GarlasAgea ""Garlas Agea"" [CELL:000817C9])","Cell+,""Record Header+"",NAME","REFR|Cell:+;Record Header:+;NAME:Hourglass01 ""Hourglass"" [MISC:00->Hourglass01Fine ""Exquisite Hourg;",references_ooo,present,review
3D010F1D,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F1D] (Places ZOOODungAyleidNob02ArmoryT100 ""Ayleid Cask"" [CONT:05025E1B] in Trumbe ""Trumbe"" [CELL:00016627])","Cell+,""Record Header+""",REFR|Cell:+;Record Header:+;,owns_record,present,review
00074EC8,Oblivion.esm,REFR,,"[REFR:00074EC8] (Places LL1AmazonWizard100 [LVLC:0502437B] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2BanditCaves100 [LVLC:0003407F->LL1AmazonWizard100 [LVLC:0502437;XESP:+;,references_ooo,present,review
3D010F31,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F31] (Places LL2AmazonLair50 [LVLC:0504D5BA] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F32,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F32] (Places ZOOODungChestNobleAlchemyLesser ""Elegant Chest"" [CONT:050229CB] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F33,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F33] (Places ZOOODungChestMiddle01UpperTreasury ""Studded Chest"" [CONT:050229C4] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F34,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F34] (Places LL2AmazonLair50 [LVLC:0504D5BA] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F35,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F35] (Places ZOOODungChestNobleTreasury ""Elegant Chest"" [CONT:050229D1] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F36,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F36] (Places ActivatorFlameNode2 [ACTI:0006717B] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F37,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F37] (Places FireLogPile01 [STAT:00024DAB] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F38,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F38] (Places CaveFire512 [LIGH:0001ED48] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F39,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F39] (Places CaveFire512 [LIGH:0001ED48] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F3A,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F3A] (Places ActivatorFlameNode2 [ACTI:0006717B] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010F3B,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010F3B] (Places FireLogPile01 [STAT:00024DAB] in CursedMine02 ""Red Grass Mine Breakdown Chambers"" [CELL:000579E7])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
000A0B82,Oblivion.esm,REFR,,"[REFR:000A0B82] (Places LL1UndeadEtherealWarriorWeak50 [LVLC:0502ACF5] in Rielle02 ""Crypt of Rielle"" [CELL:000A04EA])","Cell+,""Record Header+"",NAME",REFR|Cell:+;Record Header:+;NAME:LL1UndeadEthereal100 [LVLC:00034->LL1UndeadEtherealWarriorWeak50 [;,references_ooo,present,review
3D010FBE,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010FBE] (Places WeapAyleidLongswordEnchShock ""Malatta Gorimacil"" [WEAP:05051370] in Rielle02 ""Crypt of Rielle"" [CELL:000A04EA])","Cell+,""Record Header+""",REFR|Cell:+;Record Header:+;,owns_record,present,review
3D010FC8,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010FC8] (Places ZOOODungVampireMidAlyied02ArmoryWiz ""Ayleid Cask"" [CONT:0502444A] in Rielle02 ""Crypt of Rielle"" [CELL:000A04EA])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D010FC9,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56010FC9] (Places ARWallShelf01 [STAT:000228A6] in Rielle02 ""Crypt of Rielle"" [CELL:000A04EA])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
000A4369,Oblivion.esm,REFR,,"[REFR:000A4369] (Places ZOOODungVampireMidAlyied02ArmoryWizT100 ""Ayleid Cask"" [CONT:05024450] in LipsandTarn02 ""Lipsand Tarn Loria"" [CELL:000A3DFC])","Cell+,""Record Header+"",NAME","REFR|Cell:+;Record Header:+;NAME:DungVampireChestAlyied02 ""Ayleid->ZOOODungVampireMidAlyied02Armory;",references_ooo,present,review
000A4373,Oblivion.esm,REFR,,"[REFR:000A4373] (Places LL1VampireZ100Death [LVLC:05024377] in LipsandTarn02 ""Lipsand Tarn Loria"" [CELL:000A3DFC])","Cell+,""Record Header+"",NAME",REFR|Cell:+;Record Header:+;NAME:LL1Vampire100 [LVLC:000340E4]->LL1VampireZ100Death [LVLC:050243;,references_ooo,present,review
000A4374,Oblivion.esm,REFR,,"[REFR:000A4374] (Places LL1VampireZ100Death [LVLC:05024377] in LipsandTarn02 ""Lipsand Tarn Loria"" [CELL:000A3DFC])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL1Vampire100 [LVLC:000340E4]->LL1VampireZ100Death [LVLC:050243;XESP:+;,references_ooo,present,review
3D0110B5,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110B5] (Places LL1BanditWizard50 [LVLC:0003DC5A] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110B6,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110B6] (Places ZOOODungChestMiddle01UpperAlchMagT100 ""Rune Studded Chest"" [CONT:05028D13] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110B7,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110B7] (Places LL1BanditWizard50 [LVLC:0003DC5A] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110B8,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110B8] (Places FireLogPile01 [STAT:00024DAB] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110B9,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110B9] (Places ActivatorFlameNode4 [ACTI:0006717D] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110BA,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110BA] (Places CaveFire512 [LIGH:0001ED48] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110BB,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110BB] (Places DungMarauderBossChestFort ""Chest"" [CONT:00037537] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",NAME,XESP+","REFR|Cell:+;Record Header:+;NAME:ZOOODungChestMiddle02UpperArmory->DungMarauderBossChestFort ""Chest;XESP:+;",owns_record,present,review
3D0110BC,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110BC] (Places ZOOODungDarkJewelry01Upper ""Fine Jewelry Box"" [CONT:05022A04] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110BD,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110BD] (Places sOOOMarauderGenericChest ""Marauder's Equipment"" [CONT:8100894D] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",NAME,XESP+","REFR|Cell:+;Record Header:+;NAME:ZOOODungChestMiddle02LowerArmory->sOOOMarauderGenericChest ""Maraud;XESP:+;",owns_record,present,review
3D0110BE,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110BE] (Places FireLogPile01 [STAT:00024DAB] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110BF,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110BF] (Places ActivatorFlameNode2 [ACTI:0006717B] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110C0,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110C0] (Places CaveFire400 [LIGH:00034E21] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110C1,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110C1] (Places LL1BanditWizard50 [LVLC:0003DC5A] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110C2,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110C2] (Places ActivatorFlameNode2 [ACTI:0006717B] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110C3,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110C3] (Places FireLogPile01 [STAT:00024DAB] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110C4,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110C4] (Places OOOAdventurerRandom10 [LVLC:05055FD5] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D0110C5,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:560110C5] (Places OOOAdventurerRandom10 [LVLC:05055FD5] in DesertedMine02 ""Singing Rock Mine Caverns"" [CELL:000579E8])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
000A4765,Oblivion.esm,REFR,,"[REFR:000A4765] (Places LL1ConjurerZ100 [LVLC:05024382] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL1Conjurer100 [LVLC:000340E8]->LL1ConjurerZ100 [LVLC:05024382];XESP:+;,references_ooo,present,review
000A4E0B,Oblivion.esm,REFR,,"[REFR:000A4E0B] (Places LL1ConjurerDaeda50A [LVLC:0500947A] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair100 [LVLC:000340E->LL1ConjurerDaeda50A [LVLC:050094;XESP:+;,references_ooo,present,review
000A4E59,Oblivion.esm,REFR,,"[REFR:000A4E59] (Places LL2ConjurerZLair100 [LVLC:0502438B] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair100 [LVLC:000340E->LL2ConjurerZLair100 [LVLC:050243;XESP:+;,references_ooo,present,review
000CABC3,Oblivion.esm,REFR,,"[REFR:000CABC3] (Places LL2ConjurerZLair100 [LVLC:0502438B] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair50 [LVLC:000340EB->LL2ConjurerZLair100 [LVLC:050243;XESP:+;,references_ooo,present,review
000CABC4,Oblivion.esm,REFR,,"[REFR:000CABC4] (Places LL1ConjurerZBoss100 [LVLC:05024383] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair50 [LVLC:000340EB->LL1ConjurerZBoss100 [LVLC:050243;XESP:+;,references_ooo,present,review
000CABC5,Oblivion.esm,REFR,,"[REFR:000CABC5] (Places LL2ConjurerZLair100 [LVLC:0502438B] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair50 [LVLC:000340EB->LL2ConjurerZLair100 [LVLC:050243;XESP:+;,references_ooo,present,review
000CABC6,Oblivion.esm,REFR,,"[REFR:000CABC6] (Places LL2ConjurerZLair50 [LVLC:05044323] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair50 [LVLC:000340EB->LL2ConjurerZLair50 [LVLC:0504432;XESP:+;,references_ooo,present,review
000CACE0,Oblivion.esm,REFR,,"[REFR:000CACE0] (Places LL2ConjurerZLair100 [LVLC:0502438B] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair50 [LVLC:000340EB->LL2ConjurerZLair100 [LVLC:050243;XESP:+;,references_ooo,present,review
000CACF4,Oblivion.esm,REFR,,"[REFR:000CACF4] (Places LL2ConjurerZLair50 [LVLC:05044323] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",NAME,XESP+",REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair50 [LVLC:000340EB->LL2ConjurerZLair50 [LVLC:0504432;XESP:+;,references_ooo,present,review
3D011151,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56011151] (Places LL2ConjurerZLair100 [LVLC:0502438B] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D011152,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56011152] (Places LL1ConjurerDaeda50A [LVLC:0500947A] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D011153,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56011153] (Places LL1ConjurerDaeda50A [LVLC:0500947A] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
3D011155,Oscuro's_Oblivion_Overhaul.esp,REFR,,"[REFR:56011155] (Places LL1ConjurerDaeda50A [LVLC:0500947A] in FortRayles ""Fort Rayles"" [CELL:00015E31])","Cell+,""Record Header+"",XESP+",REFR|Cell:+;Record Header:+;XESP:+;,owns_record,present,review
